Date,Location,Army_Active_Duty,Navy_Active_Duty,Marine_Corps_Active_Duty,Air_Force_Active_Duty,Coast_Guard_Active_Duty,Army_National_Guard,Army_Reserve,Navy_Reserve,Marine_Corps_Reserve,Air_National_Guard,Air_Force_Reserve,Coast_Guard_Reserve,Army_APF_DOD_Civilian,Navy_APF_DOD_Civilian,Marine_Corps_APF_DOD_Civilian,Air_Force_APF_DOD_Civilian,Fourth_Estate_DOD
6/1/2014,HAITI,6,0,7,0,1,0,0,0,0,0,0,0,1,4,0,0,0
6/1/2014,HONDURAS,223,2,8,147,0,0,0,1,0,0,0,0,24,1,0,0,0
6/1/2014,HONG KONG,1,6,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,HUNGARY,5,0,7,53,0,0,0,0,0,1,0,0,3,0,0,1,0
6/1/2014,ICELAND,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6/1/2014,INDIA,5,5,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,INDONESIA,12,6,10,3,0,0,0,0,0,0,0,0,1,1,0,0,0
6/1/2014,IRAN,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6/1/2014,IRAQ,212,12,26,97,0,2,6,0,0,2,0,0,463,28,10,31,45
6/1/2014,IRELAND,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,ISRAEL,5,6,22,13,0,0,0,0,0,0,0,0,11,2,0,0,8
6/1/2014,ITALY,3869,3544,133,3765,1,0,0,50,0,2,31,0,583,651,0,173,328
6/1/2014,JAMAICA,2,1,9,0,2,0,0,0,0,0,0,0,1,0,0,0,0
6/1/2014,JAPAN,2260,19534,19890,11865,16,0,0,73,5,2,68,0,606,1512,625,734,1570
6/1/2014,JORDAN,852,13,353,479,0,19,32,4,20,10,5,0,17,2,0,5,0
6/1/2014,KAZAKHSTAN,5,0,8,3,0,0,0,0,0,0,0,0,2,0,0,0,0
6/1/2014,KENYA,48,28,15,8,0,0,6,2,1,0,0,0,0,2,0,0,1
6/1/2014,"KOREA, SOUTH",20785,296,185,8080,1,0,0,8,0,0,54,0,1862,31,3,228,480
6/1/2014,KOSOVO,482,0,1,30,0,212,7,0,0,0,0,0,9,1,0,0,3
6/1/2014,KUWAIT,7441,33,212,1387,24,1396,1592,33,5,434,247,0,417,23,8,11,99
6/1/2014,KYRGYZSTAN,8,8,137,3,0,3,5,1,1,0,24,0,3,0,0,3,0
6/1/2014,LAOS,3,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0
6/1/2014,LATVIA,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,LEBANON,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,LIBERIA,3,0,30,2,1,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,LIBYA,2,2,78,1,0,1,0,1,21,1,0,0,0,0,0,0,0
6/1/2014,LITHUANIA,2,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,LUXEMBOURG,0,0,6,0,0,0,0,0,0,0,0,0,15,0,0,0,0
6/1/2014,MACEDONIA,3,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,MADAGASCAR,0,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,MALAWI,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,MALAYSIA,4,4,173,2,0,0,0,0,0,0,0,0,0,1,0,0,0
6/1/2014,MALI,3,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,MALTA,0,2,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,MARSHALL ISLANDS,13,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0
6/1/2014,MAURITANIA,0,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,MAURITIUS,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6/1/2014,MEXICO,12,3,18,4,2,0,0,0,0,0,0,0,1,0,0,9,0
6/1/2014,MOLDOVA,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,MONGOLIA,3,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,MONTENEGRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6/1/2014,MONTENEGRO (2006 - 2008),0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,MOROCCO,2,2,37,5,0,0,0,0,0,0,0,0,0,1,0,1,0
6/1/2014,MOZAMBIQUE,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,NAMIBIA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,NEPAL,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,NETHERLANDS,129,26,17,214,30,0,0,0,0,0,0,0,50,1,0,3,56
6/1/2014,NETHERLANDS ANTILLES (1991 - 2010),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6/1/2014,NEW ZEALAND,2,1,7,1,0,0,0,0,0,0,0,0,0,0,0,1,2
6/1/2014,NICARAGUA,8,1,7,0,0,0,0,1,0,0,0,0,15,1,1,4,2
6/1/2014,NIGER,4,0,13,119,0,0,0,0,0,0,1,0,0,0,0,0,0
6/1/2014,NIGERIA,3,2,25,2,0,0,0,0,0,0,0,0,2,0,0,0,0
6/1/2014,NORTHERN MARIANA ISLANDS,0,0,2,0,5,0,0,0,0,0,0,0,2,0,0,0,0
6/1/2014,NORWAY,27,10,12,39,0,0,0,0,0,0,0,0,1,1,0,3,0
6/1/2014,OMAN,3,1,15,187,1,3,0,1,0,53,64,0,2,0,0,1,0
6/1/2014,PAKISTAN,21,8,23,37,0,0,1,2,0,0,0,0,3,1,0,1,2
6/1/2014,PANAMA (1980 - PRESENT),15,8,6,0,1,0,0,1,0,0,0,0,6,1,0,1,0
6/1/2014,PAPUA NEW GUINEA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,PARAGUAY,5,0,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6/1/2014,PERU,13,18,16,4,0,0,0,1,0,0,0,0,4,4,0,0,0
6/1/2014,PHILIPPINES,140,15,95,72,0,0,0,1,0,0,4,0,1,8,0,2,0
6/1/2014,POLAND,18,2,18,20,0,0,0,0,0,0,0,0,5,0,0,0,0
6/1/2014,PORTUGAL,1,51,14,648,0,0,0,0,0,0,1,0,2,1,0,34,14
6/1/2014,PUERTO RICO,99,18,19,17,489,7129,4819,252,0,1202,0,46,1139,7,0,281,638
6/1/2014,QATAR,1180,11,256,4732,0,36,199,64,8,532,178,0,46,2,1,67,16
6/1/2014,ROMANIA,9,1,415,131,0,0,0,0,0,0,18,0,20,0,0,1,2
6/1/2014,RUSSIA,12,4,25,8,0,0,0,0,0,0,1,0,0,0,0,0,1
6/1/2014,RWANDA,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,SAUDI ARABIA,227,24,31,232,29,8,16,0,0,3,2,2,158,1,0,10,19
6/1/2014,SENEGAL,5,2,10,0,0,0,0,0,0,0,0,0,0,1,0,0,2
6/1/2014,SERBIA (2008 - PRESENT),0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6/1/2014,SEYCHELLES,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6/1/2014,SIERRA LEONE,1,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,SINGAPORE,8,153,14,29,10,0,0,1,0,0,0,0,4,108,0,1,18
6/1/2014,SLOVAKIA,1,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,SLOVENIA,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,SOMALIA,13,269,0,5,0,0,2,4,0,0,0,0,0,0,0,0,0
6/1/2014,SOUTH AFRICA,3,1,42,3,0,0,0,0,0,0,0,0,0,1,0,0,0
6/1/2014,SPAIN,26,1648,874,475,0,0,0,9,0,0,4,0,2,200,0,13,51
6/1/2014,SRI LANKA,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,SUDAN,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,SURINAME,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,SWEDEN,4,1,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,SWITZERLAND,1,2,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,TAIWAN,0,4,1,4,0,0,0,0,0,0,0,0,0,1,0,0,3
6/1/2014,TAJIKISTAN,3,0,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0
6/1/2014,TANZANIA,3,1,17,1,0,0,0,0,0,0,0,0,1,0,0,1,0
6/1/2014,THAILAND,40,9,41,26,0,0,0,0,0,0,0,0,2,10,0,3,1
6/1/2014,TIMOR-LESTE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6/1/2014,TOGO,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,TRINIDAD AND TOBAGO,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,TUNISIA,2,3,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6/1/2014,TURKEY,117,7,28,1440,0,0,0,0,0,3,3,0,12,1,0,84,38
6/1/2014,TURKMENISTAN,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,UGANDA,8,11,38,23,0,1,3,1,0,2,6,0,2,0,0,1,0
6/1/2014,UKRAINE,6,2,11,7,0,0,0,0,0,0,0,0,0,0,0,0,1
6/1/2014,UNITED ARAB EMIRATES,554,15,69,1478,0,1,3,8,0,255,84,0,10,6,0,26,3
6/1/2014,UNITED KINGDOM,224,299,39,8325,1,0,0,37,0,0,68,0,33,28,0,500,383
6/1/2014,URUGUAY,2,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,UZBEKISTAN,4,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,VENEZUELA,1,0,8,3,1,0,0,0,0,0,0,0,1,0,0,0,0
6/1/2014,VIETNAM,6,5,18,1,0,0,0,0,0,0,0,0,0,4,0,0,0
6/1/2014,"VIRGIN ISLANDS, U.S.",0,1,1,0,32,787,37,0,0,68,0,0,138,0,0,0,0
6/1/2014,WAKE ISLAND,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,YEMEN,22,38,209,10,1,2,1,1,0,0,0,0,4,1,0,0,0
6/1/2014,ZAMBIA,1,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,ZIMBABWE,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2014,UNKNOWN,671,10235,1817,2216,5,190,1195,987,3486,934,156,31,9,2,0,257,0
6/1/2015,LOCATION STATE / COUNTRY,,,,,,,,,,,,,,,,,
6/1/2015,ALABAMA,4398,107,140,2598,817,10400,5055,305,673,2327,1220,148,17998,88,5,2377,3355
6/1/2015,ALASKA,11461,47,20,7322,1916,1826,441,63,52,2008,374,50,2174,26,0,2354,324
6/1/2015,ARIZONA,4202,378,4230,8419,5,5049,3529,872,618,2527,1867,0,4014,179,452,3064,1165
6/1/2015,ARKANSAS,121,9,188,4027,21,7349,2060,160,185,1792,602,0,2376,8,0,1057,99
6/1/2015,ARMED FORCES EUROPE,0,0,0,0,0,0,1049,0,0,0,0,0,0,0,0,0,0
6/1/2015,ARMED FORCES PACIFIC,0,0,0,0,0,0,307,2,0,0,0,0,0,0,0,0,0
6/1/2015,CALIFORNIA,7497,67892,54822,17806,4600,14564,16305,8192,4848,4514,7772,973,8956,30211,4591,10108,6221
6/1/2015,COLORADO,22037,700,231,9272,40,3841,3738,884,396,1617,2959,12,4328,61,3,5969,1377
6/1/2015,CONNECTICUT,109,5623,62,26,621,3521,1314,349,246,1144,5,105,542,1072,1,249,637
6/1/2015,DELAWARE,57,19,25,3097,40,1593,510,94,172,1153,1575,13,282,2,1,1085,70
6/1/2015,DISTRICT OF COLUMBIA,1696,2585,2352,1635,1381,1344,491,128,416,1221,282,127,1375,10408,48,298,738
6/1/2015,FLORIDA,6043,25872,4122,21105,4654,9643,9923,5544,1398,2018,6365,908,3682,11600,246,12020,2085
6/1/2015,GEORGIA,47815,5798,1445,8352,464,10997,7781,1412,999,2725,3011,77,11927,2103,2001,14289,3005
6/1/2015,HAWAII,22158,15468,6942,5131,1327,3055,2418,691,63,2253,710,142,5117,9727,658,1787,1083
6/1/2015,IDAHO,46,35,42,3029,3,3011,867,173,115,1309,25,0,720,56,0,739,56
6/1/2015,ILLINOIS,993,13362,367,4045,136,10028,6461,2281,1340,3001,1426,80,6818,1028,15,3533,1192
6/1/2015,INDIANA,514,94,188,70,34,11283,3350,395,574,1915,1424,6,1804,3428,238,916,4188
6/1/2015,IOWA,88,17,74,30,34,6911,2201,128,124,1783,0,0,960,6,1,463,53
6/1/2015,KANSAS,19414,60,94,2896,106,5031,2660,128,171,2218,675,22,5532,4,1,1040,313
6/1/2015,KENTUCKY,32464,11,95,222,160,7012,4186,207,273,1118,4,66,8591,17,3,273,792
6/1/2015,LOUISIANA,8135,413,676,4708,1226,9492,2074,1237,3689,1505,1566,184,3427,522,276,1487,280
6/1/2015,MAINE,63,160,28,10,578,2151,419,96,124,1134,0,80,316,5899,0,271,730
6/1/2015,MARYLAND,8972,10049,1835,7704,882,4782,5712,3504,496,1660,1808,187,16747,16163,96,2946,8097
6/1/2015,MASSACHUSETTS,322,415,180,998,1636,6244,3209,302,834,2180,2434,417,2324,165,5,3176,857
6/1/2015,MICHIGAN,524,226,242,90,1127,7677,3160,915,1000,1968,1,134,6630,30,9,695,1585
6/1/2015,MINNESOTA,169,162,113,42,130,11065,3005,628,495,2235,1295,34,1395,20,3,844,163
6/1/2015,MISSISSIPPI,540,4332,493,5280,275,9569,1924,792,51,2644,1387,158,3443,2483,0,2427,324
6/1/2015,MISSOURI,8327,316,1283,4003,187,9463,4716,1120,821,2172,1078,95,5573,51,119,1164,688
6/1/2015,MONTANA,61,6,15,3165,0,2664,737,114,58,965,26,0,520,2,0,747,45
6/1/2015,NEBRASKA,139,421,63,5024,20,3374,1367,305,125,962,223,0,1344,44,3,2661,95
6/1/2015,NEVADA,152,918,61,8960,3,3128,1733,390,220,1043,1008,0,449,296,1,1544,171
6/1/2015,NEW HAMPSHIRE,55,852,57,145,279,1389,890,257,190,1130,1,18,481,11,3,324,172
6/1/2015,NEW JERSEY,682,473,350,4144,1529,5958,3895,1229,1067,2363,2448,194,5170,2193,9,2029,643
6/1/2015,NEW MEXICO,319,72,65,10576,6,2750,822,204,105,1008,218,0,2362,68,1,3546,402
6/1/2015,NEW YORK,16672,1981,698,340,1045,10353,8185,1768,1978,5338,1349,448,6731,105,31,2136,1992
6/1/2015,NORTH CAROLINA,42353,4290,42959,5907,1625,9835,6796,1085,810,1509,2451,198,10143,4459,2916,1363,2547
6/1/2015,NORTH DAKOTA,17,7,18,6804,0,3041,279,79,57,983,29,0,510,3,1,1041,66
6/1/2015,OHIO,493,292,279,5136,405,11333,5850,1265,972,4720,3651,282,1548,100,3,14421,9018
6/1/2015,OKLAHOMA,9834,1327,457,6369,44,6770,2435,486,363,2259,1694,1,5301,93,6,15676,1714
6/1/2015,OREGON,104,173,116,137,997,5750,604,500,326,2173,111,118,2165,24,1,556,18
6/1/2015,PENNSYLVANIA,869,675,392,210,320,15725,8244,836,1345,3903,1141,126,8239,5940,22,1131,7937
6/1/2015,RHODE ISLAND,136,2352,245,57,296,2098,502,610,115,1116,2,52,257,3908,3,217,105
6/1/2015,SOUTH CAROLINA,9796,7311,9371,6870,731,9110,4054,568,426,1373,2337,172,3525,3233,745,2084,781
6/1/2015,SOUTH DAKOTA,52,7,12,2597,0,3099,395,101,0,1037,29,0,533,1,0,784,51
6/1/2015,TENNESSEE,311,1413,146,165,164,9713,3757,1241,742,3346,2,45,3349,1169,3,1230,776
6/1/2015,TEXAS,73443,5742,1991,31718,1726,18480,17488,4968,3315,3337,5329,370,25625,1327,31,15661,4499
6/1/2015,UTAH,178,33,103,3448,0,5417,2998,314,254,1440,1258,0,1856,44,2,11261,1037
6/1/2015,VERMONT,46,8,8,53,29,2821,174,45,0,1090,0,7,311,2,0,207,32
6/1/2015,VIRGINIA,22495,71214,11751,11690,4248,7423,7764,5486,1369,1297,1820,550,18703,38846,5217,6190,22863
6/1/2015,WASHINGTON,27087,21795,770,6024,2044,5952,5977,2052,519,2021,2045,419,9513,18362,3,1551,1108
6/1/2015,WEST VIRGINIA,59,61,45,34,73,4149,1746,86,99,2208,0,24,1142,49,0,518,52
6/1/2015,WISCONSIN,315,44,123,67,302,7366,3903,392,460,2293,0,76,1860,50,2,600,109
6/1/2015,WYOMING,34,1,7,2896,0,1591,73,62,0,1189,36,0,266,1,0,787,40
6/1/2015,UNKNOWN,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,AFGHANISTAN,6535,224,1157,838,3,719,524,267,123,57,66,0,1072,198,31,204,212
6/1/2015,AKROTIRI,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,ALBANIA,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,ALGERIA,3,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,AMERICAN SAMOA,0,0,1,0,4,0,352,0,0,0,0,0,7,0,0,0,0
6/1/2015,ANGOLA,2,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,ANTIGUA AND BARBUDA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,ARGENTINA,2,5,11,6,0,0,0,0,0,0,0,0,2,0,0,0,0
6/1/2015,ARMENIA,2,0,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6/1/2015,AUSTRALIA,35,76,1079,54,0,0,0,0,0,0,0,0,4,5,0,3,1
6/1/2015,AUSTRIA,5,1,17,2,0,0,0,0,0,0,0,0,0,1,0,0,1
6/1/2015,AZERBAIJAN,0,1,10,4,0,0,0,0,0,0,0,0,0,0,0,1,0
6/1/2015,"BAHAMAS, THE",1,47,9,0,11,0,0,0,0,0,0,0,0,1,0,0,0
6/1/2015,BAHRAIN,256,3694,880,53,288,90,19,310,50,3,15,0,11,295,1,1,88
6/1/2015,BANGLADESH,4,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,BARBADOS,2,0,7,1,1,0,0,0,0,0,0,0,1,0,0,0,0
6/1/2015,BELGIUM,656,111,31,404,0,0,0,1,0,0,3,0,352,0,0,8,107
6/1/2015,BELIZE,5,0,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,BENIN,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,BOLIVIA,2,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,BOSNIA AND HERZEGOVINA,3,0,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0
6/1/2015,BOTSWANA,4,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,BRAZIL,7,9,26,7,0,0,0,0,0,0,0,0,5,2,0,2,0
6/1/2015,BRITISH ATLANTIC OCEAN TERRITORY,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,BRITISH INDIAN OCEAN TERRITORY,0,459,0,41,0,0,0,0,0,0,0,0,0,4,0,0,0
6/1/2015,BRUNEI,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,BULGARIA,3,2,8,3,0,0,0,0,0,0,0,0,5,0,0,1,0
6/1/2015,BURKINA FASO,0,0,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,BURMA,2,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,BURUNDI,0,0,18,2,0,0,1,0,0,0,0,0,0,0,0,0,0
6/1/2015,CAMBODIA,4,4,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6/1/2015,CAMEROON,2,6,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6/1/2015,CANADA,8,43,12,86,4,0,0,0,0,0,0,0,0,5,0,1,20
6/1/2015,CENTRAL AFRICAN REPUBLIC,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6/1/2015,CHAD,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,CHILE,6,7,11,9,0,0,0,0,0,1,0,0,2,3,0,2,0
6/1/2015,CHINA,6,6,48,6,1,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,COLOMBIA,29,4,15,11,4,0,0,0,0,0,0,0,16,4,0,1,0
6/1/2015,CONGO (BRAZZAVILLE),3,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,CONGO (KINSHASA),2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,COSTA RICA,1,1,8,0,1,0,0,0,0,0,0,0,2,0,0,0,0
6/1/2015,COTE DIVOIRE,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,CROATIA,2,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6/1/2015,CUBA,135,515,142,0,7,0,0,149,0,0,0,0,13,168,0,0,29
6/1/2015,CYPRUS,3,0,7,9,0,0,0,0,0,0,0,0,1,0,0,0,0
6/1/2015,CZECH REPUBLIC,5,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,DENMARK,3,4,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,DJIBOUTI,814,526,76,511,0,23,202,500,14,147,24,1,1,52,0,3,3
6/1/2015,DOMINICAN REPUBLIC,7,1,10,2,2,0,0,0,0,0,0,0,5,0,0,0,0
6/1/2015,ECUADOR,3,1,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,EGYPT,213,20,22,25,0,0,0,2,0,0,0,0,9,2,0,7,0
6/1/2015,EL SALVADOR,9,15,16,2,0,0,0,12,0,0,0,0,2,1,0,0,0
6/1/2015,ESTONIA,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,ETHIOPIA,4,1,8,46,0,0,4,0,0,0,3,0,0,0,0,0,0
6/1/2015,FIJI,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,FINLAND,2,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,FRANCE,20,13,19,18,0,0,0,0,0,0,0,0,2,2,0,0,0
6/1/2015,GABON,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,"GAMBIA, THE",0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,GEORGIA,11,0,33,1,1,0,0,0,0,0,0,0,3,0,0,2,0
6/1/2015,GERMANY,22791,493,401,12922,11,0,3,68,4,19,286,0,5898,38,22,1116,2132
6/1/2015,GHANA,3,9,22,3,0,0,0,0,0,0,0,0,0,1,0,1,0
6/1/2015,GIBRALTAR,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,GREECE,7,364,11,24,0,0,0,0,0,0,0,0,2,61,0,0,0
6/1/2015,GREENLAND,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,2,0
6/1/2015,GUAM,76,3529,72,2273,185,1118,504,161,0,348,268,29,135,1298,0,106,665
6/1/2015,GUATEMALA,15,1,10,1,0,0,0,0,0,0,0,0,3,1,0,0,0
6/1/2015,GUINEA,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,GUYANA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,HAITI,6,0,8,0,2,0,0,0,0,0,0,0,1,4,0,0,0
6/1/2015,HONDURAS,237,3,177,162,0,0,0,0,0,0,0,0,22,2,0,0,0
6/1/2015,HONG KONG,3,6,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,HUNGARY,4,2,7,55,0,0,0,0,0,1,0,0,3,0,0,0,0
6/1/2015,ICELAND,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6/1/2015,INDIA,6,10,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,INDONESIA,7,6,9,3,0,0,0,0,0,1,0,0,1,1,0,0,1
6/1/2015,IRAN,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6/1/2015,IRAQ,2121,246,544,251,0,172,79,3,8,3,21,0,466,29,10,32,31
6/1/2015,IRELAND,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,ISRAEL,8,8,21,15,0,0,0,0,0,0,0,0,15,1,0,2,8
6/1/2015,ITALY,4210,3419,297,3599,2,0,0,47,0,0,26,0,611,706,0,183,290
6/1/2015,JAMAICA,1,1,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0
6/1/2015,JAPAN,2430,18550,19816,11410,17,0,0,73,5,2,74,0,610,1476,631,827,1494
6/1/2015,JORDAN,739,34,212,584,0,198,46,3,12,65,24,0,10,4,0,4,0
6/1/2015,KAZAKHSTAN,8,0,15,4,0,0,0,0,0,0,0,0,1,0,0,0,0
6/1/2015,KENYA,85,10,14,7,0,4,3,6,0,0,0,0,2,3,0,0,0
6/1/2015,"KOREA, SOUTH",18993,321,280,8092,1,0,0,10,0,0,62,0,2024,33,5,216,465
6/1/2015,KOSOVO,452,5,7,24,0,255,94,0,0,0,0,0,10,1,0,0,3
6/1/2015,KUWAIT,7081,30,1227,2146,5,1996,1385,7,17,537,264,0,404,9,8,9,82
6/1/2015,KYRGYZSTAN,1,5,77,2,0,2,1,0,4,0,1,0,1,0,0,3,0
6/1/2015,LAOS,2,1,8,2,0,0,0,0,0,0,0,0,0,2,0,0,0
6/1/2015,LATVIA,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,LEBANON,6,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,LIBERIA,2,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,2
6/1/2015,LIBYA,0,2,1,0,0,2,0,1,16,1,0,0,0,0,0,0,0
6/1/2015,LITHUANIA,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,LUXEMBOURG,0,0,8,0,0,0,0,0,0,0,0,0,14,0,0,0,0
6/1/2015,MACEDONIA,3,0,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0
6/1/2015,MADAGASCAR,0,3,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,MALAWI,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,MALAYSIA,3,6,9,3,0,0,0,0,0,0,0,0,0,1,0,0,0
6/1/2015,MALI,3,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,MALTA,0,1,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,MARSHALL ISLANDS,17,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0
6/1/2015,MAURITANIA,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2015,MAURITIUS,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6/1/2015,MEXICO,11,5,23,4,3,0,0,0,0,0,0,0,1,1,0,9,0
